age,gender,contract_type,payment_method,tenure_months,monthly_charges,total_charges,avg_call_minutes,num_support_tickets,has_international_plan,region,Churn
26,M,One year,Electronic check,4,53.49,46.6,251.9,0,Yes,North,0
70,F,One year,Electronic check,32,58.14,1740.79,297.9,0,No,Central,0
63,F,Month-to-month,Bank transfer,7,114.95,483.84,213.8,1,No,Central,0
69,M,Month-to-month,Bank transfer,10,6.18,121.98,160.2,1,No,North,0
19,M,Month-to-month,Bank transfer,43,61.34,2644.8,329.3,0,No,South,0
53,M,Month-to-month,Electronic check,65,117.56,7599.49,195.4,3,No,South,1
24,M,One year,Bank transfer,11,74.7,671.94,364.9,0,No,South,0
39,M,Month-to-month,Credit card,65,24.18,1760.53,428.6,0,No,North,0
24,F,Month-to-month,Electronic check,48,23.3,1257.35,146.2,1,No,Central,0
76,M,One year,Electronic check,59,96.1,5721.24,189.5,0,No,Central,0
54,M,Month-to-month,Mailed check,26,77.44,1908.71,349.0,2,Yes,Central,0
58,F,One year,Electronic check,11,70.09,732.73,333.8,2,No,West,0
54,M,Two year,Electronic check,9,76.05,452.72,187.0,0,No,West,0
50,M,Month-to-month,Bank transfer,7,41.41,192.41,251.1,0,No,South,0
19,M,One year,Electronic check,35,110.73,3696.53,119.4,0,No,West,0
50,M,Month-to-month,Electronic check,58,46.5,2747.54,113.2,0,No,North,0
74,F,One year,Electronic check,32,78.42,2410.27,350.8,0,Yes,East,0
67,F,Month-to-month,Electronic check,5,54.77,158.17,266.3,0,No,East,0
66,M,Month-to-month,Bank transfer,23,92.89,1968.42,149.8,1,No,South,0
82,M,One year,Electronic check,42,45.14,2124.23,179.5,1,No,South,0
35,M,Month-to-month,Mailed check,61,64.65,4020.49,296.4,0,No,West,0
34,F,One year,Electronic check,24,44.28,1086.31,223.1,0,No,East,0
62,M,Month-to-month,Credit card,15,46.97,515.97,122.1,0,Yes,North,0
75,M,One year,Electronic check,59,68.69,3826.57,225.7,3,No,Central,1
19,F,Month-to-month,Electronic check,24,111.2,3117.34,121.4,2,No,South,1
59,M,Month-to-month,Credit card,21,42.31,850.71,213.1,2,No,West,1
34,M,One year,Mailed check,20,121.68,2829.37,329.3,3,No,North,1
33,F,Month-to-month,Credit card,33,42.2,1438.11,252.4,3,No,Central,0
75,F,Two year,Credit card,10,44.55,288.45,295.4,1,No,East,0
27,F,Month-to-month,Bank transfer,48,51.08,2590.34,264.7,0,No,Central,0
50,F,Month-to-month,Mailed check,0,91.56,255.91,318.3,3,No,Central,1
74,F,Month-to-month,Electronic check,26,72.8,2064.09,161.2,3,Yes,South,1
29,M,Month-to-month,Electronic check,19,107.07,2421.96,262.9,2,No,South,1
22,F,Month-to-month,Electronic check,13,47.77,485.81,197.3,1,No,Central,0
71,M,Month-to-month,Electronic check,32,111.57,3384.11,192.5,1,No,South,0
49,F,One year,Electronic check,13,77.92,873.75,233.7,0,No,Central,0
72,M,Month-to-month,Credit card,43,119.29,4952.09,255.0,1,No,North,0
21,F,Two year,Electronic check,29,22.4,709.22,152.3,1,No,East,0
52,M,Month-to-month,Credit card,70,36.15,2756.7,191.1,0,No,East,0
68,M,One year,Credit card,67,54.94,3845.86,321.4,1,No,North,0
37,F,Month-to-month,Electronic check,41,63.56,2666.82,425.7,0,No,West,0
64,F,Month-to-month,Bank transfer,29,106.18,3452.66,373.8,3,No,West,1
48,M,Month-to-month,Bank transfer,15,82.12,1004.9,318.8,0,No,South,0
31,M,One year,Mailed check,20,82.61,1544.11,208.0,1,Yes,Central,0
41,F,Month-to-month,Electronic check,26,52.47,1343.05,207.9,3,No,South,1
80,F,One year,Bank transfer,3,100.09,880.74,237.9,1,No,North,1
68,F,One year,Mailed check,9,57.74,389.7,309.3,0,No,East,0
55,F,One year,Electronic check,32,31.340000000000003,997.67,253.5,0,No,North,0
60,M,Two year,Electronic check,6,104.69,1127.65,126.8,1,No,South,1
82,F,Month-to-month,Mailed check,22,90.12,2203.02,331.1,1,No,West,1
76,M,Month-to-month,Mailed check,72,54.57,4220.81,110.5,2,No,South,0
76,M,One year,Electronic check,26,111.76,2781.42,366.9,2,No,West,0
21,M,One year,Electronic check,33,56.61,1873.69,339.1,0,No,West,0
67,F,One year,Electronic check,51,102.32,5170.72,50.2,1,Yes,South,0
39,F,Month-to-month,Electronic check,62,45.61,2967.77,165.0,0,No,East,0
57,M,Month-to-month,Bank transfer,0,31.94,169.63,255.7,6,No,Central,1
30,M,Month-to-month,Mailed check,17,72.33,1043.21,313.8,0,No,North,0
47,M,Month-to-month,Mailed check,46,68.73,3140.1,201.0,2,No,East,0
78,F,Month-to-month,Bank transfer,49,56.38,2772.76,266.2,1,No,East,0
34,M,Month-to-month,Bank transfer,38,76.05,2864.22,225.3,1,No,North,0
21,F,Two year,Bank transfer,64,45.75,3194.09,301.5,0,No,North,0
27,F,Two year,Electronic check,32,91.11,2773.42,386.0,0,No,South,0
19,F,Month-to-month,Mailed check,66,54.11,3729.44,201.6,1,Yes,North,0
64,M,Month-to-month,Mailed check,31,69.73,2105.1,164.7,1,No,South,0
19,M,Month-to-month,Electronic check,18,75.29,1203.86,327.4,2,No,Central,0
44,M,Month-to-month,Electronic check,54,24.75,1516.89,266.9,1,No,East,0
80,M,Month-to-month,Credit card,71,48.49,3651.66,150.9,0,Yes,South,0
64,F,Two year,Mailed check,21,33.55,696.74,426.4,0,Yes,North,0
45,F,Month-to-month,Bank transfer,23,84.51,1766.71,317.0,1,No,North,0
77,M,Month-to-month,Credit card,24,84.05,2208.62,217.4,5,No,Central,1
84,F,Two year,Electronic check,12,54.17,519.37,290.5,0,No,North,0
19,M,One year,Electronic check,38,79.86,2857.77,162.1,0,No,South,0
48,M,One year,Electronic check,52,22.76,1320.49,274.1,0,Yes,North,0
56,F,Month-to-month,Credit card,42,64.56,2691.94,280.7,0,Yes,South,0
77,F,Month-to-month,Electronic check,52,59.68000000000001,3171.47,146.3,2,No,North,0
75,F,Month-to-month,Credit card,43,56.92,2463.0,239.5,3,Yes,East,0
42,M,One year,Electronic check,14,90.26,1540.27,322.6,3,No,West,1
20,M,Month-to-month,Electronic check,3,91.27,-45.46,308.6,4,No,East,0
18,M,Month-to-month,Bank transfer,64,34.18,2384.89,356.9,0,No,East,0
54,M,Month-to-month,Mailed check,39,90.6,3385.53,367.6,1,Yes,South,0
65,M,One year,Bank transfer,72,79.66,5842.46,264.9,0,No,East,0
22,M,Month-to-month,Mailed check,9,103.03,605.33,248.0,0,No,North,0
81,F,Month-to-month,Credit card,38,58.04,2152.81,316.9,2,No,North,0
56,M,Month-to-month,Electronic check,54,20.54,1346.53,81.4,0,No,South,0
48,M,One year,Mailed check,74,101.1,7499.58,257.6,1,No,Central,0
20,M,Two year,Electronic check,18,81.51,1350.01,227.0,1,No,North,0
37,M,Two year,Electronic check,17,36.9,605.95,254.0,0,No,North,0
20,M,One year,Credit card,49,27.89,1616.61,291.8,0,No,South,0
41,M,Two year,Electronic check,5,92.29,191.55,227.6,0,No,East,0
47,M,One year,Credit card,32,68.57,2098.09,252.7,0,No,West,0
40,M,Month-to-month,Electronic check,55,28.55,1787.93,269.5,1,No,Central,0
21,M,Month-to-month,Credit card,52,93.64,4878.73,328.1,3,No,North,1
60,F,Month-to-month,Credit card,28,29.96,794.49,263.0,0,No,East,0
32,F,Month-to-month,Bank transfer,13,111.98,1116.93,217.8,0,No,Central,0
32,M,Month-to-month,Electronic check,2,89.38,687.03,335.0,2,No,South,1
57,F,Month-to-month,Credit card,72,45.26,3412.8,332.2,1,Yes,North,0
79,F,One year,Electronic check,8,22.11,129.62,273.5,0,No,Central,0
81,F,One year,Credit card,66,65.49,4557.79,306.3,0,No,East,0
24,F,Month-to-month,Electronic check,25,26.32,664.07,212.6,0,No,South,0
79,M,Month-to-month,Electronic check,46,73.03,3410.98,281.6,0,No,Central,0
79,F,Two year,Electronic check,41,92.11,3653.8,279.5,0,Yes,North,0
34,M,Two year,Electronic check,37,71.49,2606.92,221.2,1,No,North,0
43,F,Month-to-month,Electronic check,41,40.49,1739.39,170.9,2,No,Central,0
53,F,One year,Electronic check,59,70.68,4268.14,247.4,0,No,West,0
77,F,One year,Electronic check,12,35.82,309.33,299.3,0,No,West,0
44,F,Month-to-month,Credit card,42,13.82,735.21,198.2,0,No,Central,0
20,M,One year,Credit card,32,61.260000000000005,1934.82,172.3,1,No,North,0
81,M,One year,Bank transfer,26,54.68,1356.46,84.6,0,No,South,0
50,F,Month-to-month,Electronic check,52,103.12,5318.53,241.1,1,Yes,East,0
32,F,One year,Electronic check,62,71.17,4505.62,296.0,0,Yes,North,0
51,F,Month-to-month,Electronic check,41,77.34,3183.52,271.5,1,No,West,0
65,M,One year,Credit card,60,48.65,3081.25,236.7,1,No,South,0
69,F,Month-to-month,Electronic check,65,83.64,5503.28,186.0,2,Yes,North,0
24,M,Month-to-month,Bank transfer,31,40.05,1234.02,426.0,1,No,Central,0
46,F,Month-to-month,Bank transfer,9,59.71,422.23,102.5,0,Yes,West,0
82,M,Month-to-month,Electronic check,73,51.14,3908.33,246.8,2,No,East,0
81,F,Month-to-month,Electronic check,33,97.6,3055.16,271.5,1,No,South,0
19,F,Month-to-month,Electronic check,71,62.56999999999999,4661.53,249.7,1,No,North,0
61,F,Month-to-month,Bank transfer,46,44.73,2181.1,276.3,2,No,East,0
67,F,One year,Mailed check,16,77.61,1474.74,174.7,1,Yes,West,1
33,M,Month-to-month,Mailed check,57,23.96,1576.7,185.1,0,No,South,0
75,M,Month-to-month,Credit card,54,84.67,4619.47,267.0,1,Yes,West,0
21,M,Month-to-month,Credit card,59,66.0,3981.7,214.1,0,No,Central,0
24,M,Two year,Credit card,64,65.39,4357.88,156.4,1,Yes,West,0
79,F,Two year,Electronic check,38,5.0,346.43,96.8,1,No,North,0
36,M,One year,Mailed check,29,69.17,1954.78,248.6,0,No,South,0
29,F,One year,Mailed check,55,89.46,4817.93,295.1,0,Yes,South,0
84,M,One year,Credit card,56,28.89,1775.94,243.5,0,No,South,0
81,M,Month-to-month,Electronic check,65,73.7,4900.47,176.2,1,No,Central,0
46,F,Month-to-month,Electronic check,22,55.61,1139.18,230.7,0,No,Central,0
60,M,Month-to-month,Bank transfer,46,79.2,3626.22,263.5,4,No,West,0
41,F,Month-to-month,Mailed check,47,104.51,4852.25,303.2,0,No,North,0
67,M,One year,Electronic check,31,74.9,2264.0,320.2,1,No,Central,0
47,F,Two year,Bank transfer,11,37.42,326.27,235.9,0,No,North,0
72,F,Month-to-month,Bank transfer,27,86.08,2198.37,203.6,1,Yes,East,0
73,F,Month-to-month,Credit card,14,82.77,1021.02,341.2,1,Yes,East,0
41,F,One year,Electronic check,46,64.4,3081.04,161.4,0,No,West,0
78,M,Month-to-month,Electronic check,17,149.69,3106.9,185.5,1,No,South,1
80,M,Two year,Credit card,30,58.59,1645.35,273.5,0,No,West,0
35,M,Month-to-month,Credit card,49,75.42,3610.56,225.3,0,No,South,0
66,M,Month-to-month,Electronic check,13,67.24,607.97,128.8,1,No,East,0
22,F,Month-to-month,Credit card,57,118.4,6751.33,166.6,1,Yes,North,1
78,M,One year,Electronic check,27,42.31,1069.9,291.0,1,No,Central,0
47,F,Month-to-month,Electronic check,24,62.35,1359.08,179.2,3,No,West,0
18,F,Month-to-month,Credit card,0,105.79,7.75,252.3,4,Yes,North,1
59,F,One year,Credit card,4,74.99,77.5,182.0,0,No,Central,0
83,F,Two year,Credit card,56,76.09,4207.49,178.4,0,Yes,West,0
77,M,Month-to-month,Bank transfer,23,75.38,1872.82,20.0,3,Yes,West,1
46,F,One year,Electronic check,13,44.78,516.83,106.1,2,Yes,West,0
33,F,Month-to-month,Electronic check,17,82.06,1195.66,178.9,1,Yes,East,0
60,F,Month-to-month,Bank transfer,33,83.17,2575.89,211.3,0,No,North,0
22,F,Month-to-month,Mailed check,16,46.39,740.0,377.4,1,No,West,0
79,F,Month-to-month,Electronic check,7,91.32,1015.81,93.2,4,Yes,North,1
39,F,Month-to-month,Credit card,42,74.13,3062.34,263.9,0,No,East,0
34,M,Month-to-month,Credit card,18,119.69,1783.47,184.2,0,No,West,0
62,M,Month-to-month,Electronic check,49,85.91,4119.51,199.9,1,Yes,West,1
19,F,One year,Bank transfer,13,66.25,1083.26,230.7,1,No,Central,1
30,F,Month-to-month,Credit card,17,29.200000000000003,477.53,263.6,1,Yes,West,0
40,F,One year,Bank transfer,41,56.86,2394.43,101.4,0,No,South,0
22,F,One year,Electronic check,21,10.56,250.33,204.3,0,No,West,0
68,M,Month-to-month,Electronic check,44,68.08,3041.76,106.3,2,No,North,0
69,M,Month-to-month,Mailed check,52,113.02,5869.25,243.3,1,No,West,0
55,M,Two year,Electronic check,61,62.08,3899.32,207.3,0,No,East,0
73,M,Two year,Electronic check,3,61.6,370.29,144.8,1,No,East,1
22,F,Month-to-month,Mailed check,58,66.69,3598.47,248.7,1,No,East,1
80,M,One year,Mailed check,17,58.83,890.71,271.8,0,Yes,West,0
79,M,Month-to-month,Electronic check,29,41.61,1075.75,364.1,2,No,West,1
48,M,Month-to-month,Electronic check,37,64.05,2329.83,192.9,2,No,South,0
23,M,Month-to-month,Electronic check,57,52.61,3120.48,409.2,2,Yes,South,0
59,F,Month-to-month,Credit card,47,69.94,3349.42,317.3,0,No,North,0
59,F,Month-to-month,Bank transfer,29,25.8,832.64,130.6,1,Yes,South,0
18,M,Month-to-month,Electronic check,21,61.53,1049.42,194.5,1,No,South,0
73,M,Two year,Credit card,16,48.92,628.83,186.5,0,Yes,West,0
81,F,One year,Mailed check,12,54.0,506.21,240.8,0,No,Central,0
52,M,One year,Electronic check,58,84.02,4920.07,238.4,1,No,Central,0
35,F,Month-to-month,Electronic check,25,25.67,694.95,331.7,2,No,Central,0
29,M,Month-to-month,Electronic check,69,73.89,5232.43,159.6,1,No,Central,0
80,F,Month-to-month,Credit card,52,113.9,5795.07,429.8,1,No,Central,0
39,M,Month-to-month,Bank transfer,57,64.5,3704.63,273.0,0,No,West,0
21,F,Month-to-month,Electronic check,8,52.96,289.17,248.8,1,No,Central,0
69,M,Two year,Bank transfer,4,88.61,119.16,309.8,1,No,East,0
54,F,Month-to-month,Mailed check,64,64.39,3840.04,262.4,1,Yes,Central,1
26,F,Month-to-month,Electronic check,8,61.15,675.59,275.2,1,No,Central,1
55,M,Month-to-month,Mailed check,6,29.73,134.63,300.5,0,No,Central,0
61,F,One year,Credit card,28,65.6,1698.2,201.9,1,No,South,0
83,F,Month-to-month,Mailed check,45,63.59,2903.2,165.3,3,No,Central,0
64,M,Two year,Bank transfer,63,71.14,4618.5,258.1,0,No,North,0
39,M,One year,Electronic check,70,67.66,4884.71,320.1,0,Yes,North,0
81,M,Two year,Electronic check,63,97.16,6111.46,248.3,0,No,East,0
44,M,Month-to-month,Credit card,67,68.03,4681.61,379.8,1,Yes,West,0
74,M,Two year,Electronic check,31,49.36,1505.74,263.0,0,No,South,0
18,F,Month-to-month,Mailed check,34,35.08,1185.97,232.5,0,No,South,0
41,M,One year,Electronic check,24,48.08,1111.85,133.1,0,No,South,0
55,M,Month-to-month,Credit card,45,43.84,2096.75,155.5,0,No,Central,0
51,F,Month-to-month,Electronic check,36,65.33,2290.72,311.7,3,No,West,1
51,M,Month-to-month,Bank transfer,66,43.36,3016.07,266.7,0,No,North,0
72,F,One year,Mailed check,15,111.83,1420.78,246.2,1,No,East,0
37,M,Month-to-month,Bank transfer,62,28.03,1951.23,166.0,0,No,South,0
21,F,Month-to-month,Electronic check,46,5.0,462.79,204.7,0,No,Central,0
74,M,Two year,Mailed check,50,86.51,4324.18,286.4,0,No,West,0
53,F,One year,Electronic check,47,41.5,1996.69,256.8,2,No,Central,0
80,M,Month-to-month,Credit card,46,26.19,1394.34,283.7,0,No,North,0
28,M,Month-to-month,Credit card,35,61.45,2119.26,189.1,1,Yes,South,0
66,M,Two year,Mailed check,23,53.97,1200.27,280.5,0,No,Central,0
78,M,Month-to-month,Electronic check,7,17.53,141.89,82.2,1,No,South,0
55,F,Month-to-month,Credit card,13,100.96,1097.65,177.1,0,No,East,0
54,F,Month-to-month,Bank transfer,13,60.48,655.96,238.7,1,No,Central,0
45,F,Two year,Electronic check,56,69.35,3951.3,302.5,2,Yes,West,0
79,M,Month-to-month,Bank transfer,33,94.63,3058.75,143.3,1,No,South,0
61,M,Month-to-month,Bank transfer,46,51.56,2433.05,278.2,0,No,East,0
43,F,Two year,Credit card,57,77.11,4413.66,193.2,0,No,East,0
62,F,Two year,Electronic check,61,69.21,4264.42,129.0,1,No,South,0
67,F,One year,Electronic check,50,57.95,2954.44,186.0,1,No,West,0
35,F,One year,Electronic check,20,54.63,971.53,288.2,0,Yes,East,0
56,F,Two year,Mailed check,39,92.57,3489.14,276.7,0,No,South,0
50,M,Month-to-month,Bank transfer,68,80.96,5619.46,299.5,1,No,North,0
59,M,Month-to-month,Electronic check,69,75.9,5289.5,379.5,0,No,Central,0
71,F,Two year,Mailed check,71,96.84,6875.01,272.1,2,No,East,0
37,F,Month-to-month,Credit card,26,47.11,1220.56,244.2,1,No,North,0
75,M,Month-to-month,Bank transfer,6,106.18,417.45,262.1,1,No,West,0
21,M,Two year,Bank transfer,31,35.64,1204.38,207.0,0,No,Central,0
84,M,Month-to-month,Electronic check,53,72.51,3910.44,142.3,3,No,East,0
72,M,Two year,Electronic check,66,78.3,5298.19,251.3,0,No,North,0
34,M,Two year,Credit card,45,43.55,2041.32,303.4,0,No,East,0
65,M,One year,Bank transfer,37,124.16,4504.77,153.3,0,Yes,West,0
73,M,Month-to-month,Electronic check,55,74.43,4034.7,204.8,1,No,South,0
25,F,Month-to-month,Bank transfer,17,51.9,865.02,125.3,1,No,West,1
71,M,Month-to-month,Electronic check,61,41.36,2608.23,256.8,1,No,North,0
39,F,Two year,Credit card,56,78.57,4478.44,128.0,0,Yes,North,0
81,F,One year,Bank transfer,17,98.69,1969.82,106.4,2,Yes,North,1
22,F,Month-to-month,Credit card,25,42.29,1020.76,120.1,1,No,East,0
46,F,Month-to-month,Bank transfer,21,78.26,1444.71,348.5,1,No,East,0
34,M,Month-to-month,Credit card,65,110.36,7177.54,348.9,1,No,Central,0
61,F,Two year,Electronic check,25,67.92,1595.46,206.7,1,Yes,North,0
20,M,Month-to-month,Mailed check,15,104.99,1280.56,144.5,0,Yes,East,0
78,F,Month-to-month,Electronic check,54,46.18,2617.16,344.6,1,No,Central,0
19,F,Month-to-month,Electronic check,41,48.14,2063.39,266.8,3,No,West,0
35,F,Month-to-month,Credit card,21,55.57,1125.9,176.1,4,No,South,0
18,M,Month-to-month,Bank transfer,60,69.24,4190.74,306.2,1,No,South,0
53,F,One year,Electronic check,58,76.93,4514.91,358.3,0,Yes,Central,0
77,F,Month-to-month,Electronic check,23,37.3,770.25,374.3,2,No,East,0
84,M,Month-to-month,Electronic check,52,71.36,3690.69,143.4,3,Yes,East,0
71,F,Month-to-month,Bank transfer,3,33.66,23.8,380.8,2,No,South,0
22,M,One year,Mailed check,31,31.17,1004.8,255.1,0,Yes,Central,0
30,F,One year,Mailed check,62,64.33,4072.18,322.9,0,No,Central,0
43,F,Month-to-month,Electronic check,3,82.07,58.09,172.3,1,Yes,Central,0
23,M,Month-to-month,Electronic check,33,21.94,785.83,261.9,0,No,Central,0
24,M,One year,Mailed check,29,98.37,2707.3,286.0,0,No,North,0
58,M,Two year,Electronic check,4,37.44,255.33,272.3,1,Yes,East,1
43,M,Month-to-month,Bank transfer,18,47.7,772.29,276.9,2,Yes,East,0
56,M,Two year,Mailed check,58,55.87,3326.29,276.8,0,No,East,0
36,F,One year,Credit card,68,108.0,7375.53,185.8,0,No,East,0
77,M,Two year,Electronic check,21,71.53,1440.45,307.9,1,No,Central,0
47,F,Month-to-month,Mailed check,31,59.87,1757.39,176.8,5,No,East,1
18,F,Month-to-month,Electronic check,43,45.54,2059.14,229.6,0,Yes,West,0
67,M,One year,Bank transfer,9,60.61,411.11,145.1,0,No,East,0
33,M,Two year,Mailed check,17,55.65,926.2,143.9,0,No,West,0
60,F,One year,Bank transfer,54,123.17,6561.48,200.9,0,No,North,0
80,M,Month-to-month,Credit card,13,72.44,759.04,219.0,0,No,West,0
49,F,Month-to-month,Bank transfer,24,46.84,1067.32,254.9,2,No,South,0
22,M,Month-to-month,Credit card,5,35.54,75.64,231.7,3,No,North,0
59,F,Month-to-month,Bank transfer,16,71.3,1022.65,211.4,3,No,East,0
52,F,Month-to-month,Electronic check,40,49.84,2068.39,153.2,1,No,North,0
81,M,Two year,Electronic check,50,91.54,4544.96,329.2,0,No,North,0
40,F,Month-to-month,Mailed check,8,46.21,236.55,286.5,1,No,North,0
39,F,One year,Credit card,71,66.98,4947.09,211.8,0,Yes,Central,0
81,M,One year,Bank transfer,54,21.95,1390.28,42.2,1,No,West,0
47,M,Month-to-month,Mailed check,21,110.19,2103.96,272.7,0,No,South,0
80,M,Month-to-month,Bank transfer,27,103.8,3120.23,324.1,1,No,Central,1
38,F,Two year,Electronic check,33,105.26,3340.7,265.1,2,Yes,West,0
33,M,Month-to-month,Electronic check,62,93.07,5803.54,257.8,1,No,North,0
60,M,Month-to-month,Electronic check,31,62.870000000000005,1947.82,220.2,0,No,North,0
50,F,Month-to-month,Credit card,22,80.7,2017.83,282.1,2,No,West,1
83,F,One year,Bank transfer,48,76.99,3643.88,278.7,0,No,West,0
63,M,Month-to-month,Credit card,58,37.79,2322.3,241.5,2,No,South,0
39,M,Month-to-month,Electronic check,0,41.05,-70.4,198.8,2,No,Central,1
30,M,Month-to-month,Electronic check,16,59.25,844.01,242.4,0,Yes,Central,0
33,M,Month-to-month,Electronic check,52,38.39,2159.87,248.5,1,Yes,Central,0
52,F,One year,Mailed check,18,69.83,1105.23,280.5,0,No,West,0
72,F,Month-to-month,Electronic check,57,53.84,3299.56,274.9,0,No,Central,0
26,M,Month-to-month,Electronic check,15,64.32,802.48,215.6,3,No,South,0
28,M,Two year,Electronic check,12,127.53,2138.55,264.0,1,No,West,1
81,M,Month-to-month,Electronic check,55,108.76,5945.18,312.9,0,No,North,0
68,F,One year,Credit card,29,72.33,2014.63,246.7,0,No,West,0
73,M,Month-to-month,Mailed check,46,92.42,4224.52,262.5,0,No,Central,0
51,M,One year,Mailed check,28,60.05,1627.48,225.1,0,No,Central,0
46,M,One year,Electronic check,46,36.26,1718.27,227.5,1,No,East,0
49,M,Two year,Electronic check,27,110.29,2783.96,347.2,1,Yes,Central,0
76,F,Month-to-month,Bank transfer,5,61.370000000000005,154.39,347.1,0,No,North,0
53,F,One year,Electronic check,24,73.59,1669.01,153.0,0,No,South,0
61,M,One year,Electronic check,0,63.7,55.25,278.7,1,No,South,1
81,F,Month-to-month,Bank transfer,53,46.59,2573.82,289.7,0,No,West,0
48,F,Month-to-month,Electronic check,64,113.46,7258.13,292.1,1,No,North,1
39,F,Month-to-month,Electronic check,51,102.3,5214.61,207.4,1,No,North,0
58,F,Month-to-month,Electronic check,28,103.58,2782.09,260.6,0,No,East,0
24,F,Month-to-month,Mailed check,26,47.34,1233.16,205.6,1,Yes,West,0
31,F,Month-to-month,Credit card,40,108.22,4073.67,340.9,1,No,North,0
74,M,Two year,Electronic check,51,68.09,3534.65,302.7,0,No,Central,0
21,M,Month-to-month,Mailed check,40,92.4,3613.08,223.8,1,No,North,0
69,F,Two year,Bank transfer,64,28.03,1946.17,297.6,0,No,Central,0
52,F,Month-to-month,Electronic check,48,61.98,2995.75,232.6,2,No,East,0
